"CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE"
NA,NA,NA,"GOA",41,199903,341,21740,500,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,520,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,530,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,540,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,550,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,560,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,570,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,580,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,590,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,21740,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,342,405,100,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,342,405,110,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,342,405,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,342,405,150,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,500,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,520,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,530,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,540,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,550,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,340,21740,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,440,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,670,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,710,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,740,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,750,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,760,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,770,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,790,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10110,840,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10120,760,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10120,820,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,90,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,110,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,130,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,341,10130,140,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,320,10110,320,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,320,10110,330,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,320,10110,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,320,10110,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,260,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,300,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,730,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10120,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10120,760,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10120,800,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,50,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,60,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,70,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,120,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,130,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,140,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,160,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,200,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,240,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,250,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,260,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,270,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,280,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,290,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,300,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,310,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,360,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10130,430,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10200,90,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10200,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10210,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10210,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,310,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,320,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,330,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,340,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,350,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,390,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,10130,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,580,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,600,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,620,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,670,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21720,700,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21722,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,500,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,530,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,540,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,550,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,560,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,570,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,580,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,590,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,600,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,610,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,660,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,318,21740,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,420,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,190,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,200,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,319,10110,210,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,303,10110,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,303,10110,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,303,10110,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,303,10110,420,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,303,10110,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,303,10110,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,200,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,210,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,290,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,310,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,470,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,500,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,302,10110,710,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,310,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,320,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,330,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,350,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,360,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,370,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,390,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,400,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10130,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,10180,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21720,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21720,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21722,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21722,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21740,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21740,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21740,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21740,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,333,21740,690,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,300,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,320,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,350,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,334,10110,360,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,313,10110,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,313,10110,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,313,10110,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,313,10110,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,313,10110,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,170,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,180,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,190,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,200,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,210,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,220,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,230,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,240,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,340,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,460,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10110,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10120,760,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10120,900,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10120,1040,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10120,1100,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10120,1290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,220,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,230,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,240,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,250,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,260,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,280,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,290,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,300,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,310,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10130,400,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10200,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,312,10200,210,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10110,480,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10110,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10110,500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10110,510,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10110,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10120,780,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10120,920,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10120,980,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,260,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,270,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,280,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,290,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,300,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,310,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,320,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,340,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10130,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,320,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,330,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,350,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,360,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,380,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10210,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,10261,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,21722,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,21722,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,311,21722,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,370,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,380,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,390,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,400,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10270,430,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10285,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,420,790,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,420,830,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,420,840,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10110,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10110,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10110,150,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10110,160,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10110,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10110,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,390,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,710,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,760,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,880,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,890,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,920,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,1010,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,1050,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10120,1500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,70,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,90,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,100,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,130,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,330,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,340,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,360,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,390,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10130,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,90,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,110,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,120,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,140,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,10210,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,10130,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,10261,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,10261,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,10261,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,420,610,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,420,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,420,730,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,296,420,780,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,10261,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,21720,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,21720,500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,295,21720,520,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10180,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,21720,640,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10110,580,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10110,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10120,710,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10120,760,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10120,930,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,80,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,90,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,240,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,270,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,290,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,300,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,310,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,320,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,330,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,340,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,350,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,399,10130,360,4,3,NA,NA
